 usecs   ticks  time part mamType noteType channel pitch velocity    other
555556       0 0.000    0       2       f0       f    51        0 00000000
     0   58008 134.278    2       0       80       1    36        0 00000000
     0   58020 134.306    2       0       90       1    32       6b 00000000
     0   58056 134.389    1       0       80       0    48        0 00000000
     0   58056 134.389    1       0       80       0    45        0 00000000
     0   58068 134.417    2       0       80       1    32        0 00000000
     0   58080 134.445    1       0       90       0    48       6b 00000000
     0   58080 134.445    1       0       90       0    45       6b 00000000
     0   58080 134.445    2       0       90       1    39       6b 00000000
     0   58128 134.556    2       0       80       1    39        0 00000000
     0   58140 134.583    2       0       90       1    34       6b 00000000
     0   58170 134.653    1       0       80       0    48        0 00000000
     0   58176 134.667    1       0       80       0    45        0 00000000
     0   58188 134.695    2       0       80       1    34        0 00000000
     0   58200 134.722    1       0       90       0    45       6b 00000000
     0   58200 134.722    1       0       90       0    48       6b 00000000
     0   58200 134.722    2       0       90       1    36       6b 00000000
     0   58248 134.833    2       0       80       1    36        0 00000000
     0   58260 134.861    2       0       90       1    32       6b 00000000
     0   58290 134.931    1       0       80       0    48        0 00000000
     0   58296 134.945    1       0       80       0    45        0 00000000
     0   58308 134.972    2       0       80       1    32        0 00000000
     0   58320 135.000    1       0       90       0    47       6b 00000000
     0   58320 135.000    1       0       90       0    47       6b 00000000
     0   58320 135.000    2       0       90       1    37       6b 00000000
     0   58365 135.104    1       0       80       0    47        0 00000000
     0   58368 135.111    1       0       80       0    47        0 00000000
     0   58380 135.139    1       0       90       0    45       6b 00000000
     0   58416 135.222    2       0       80       1    37        0 00000000
     0   58428 135.250    1       0       80       0    45        0 00000000
     0   58440 135.278    1       0       90       0    43       6b 00000000
     0   58440 135.278    2       0       90       1    3b       6b 00000000
     0   58488 135.389    1       0       80       0    43        0 00000000
     0   58500 135.417    1       0       90       0    42       6b 00000000
     0   58536 135.500    2       0       80       1    3b        0 00000000
     0   58548 135.528    1       0       80       0    42        0 00000000
     0   58560 135.556    1       0       90       0    43       6b 00000000
     0   58560 135.556    2       0       90       1    34       6b 00000000
     0   58608 135.667    1       0       80       0    43        0 00000000
     0   58620 135.695    1       0       90       0    42       6b 00000000
     0   58656 135.778    2       0       80       1    34        0 00000000
     0   58668 135.806    1       0       80       0    42        0 00000000
     0   58680 135.833    1       0       90       0    43       6b 00000000
     0   58680 135.833    2       0       90       1    40       6b 00000000
     0   58728 135.945    1       0       80       0    43        0 00000000
     0   58740 135.972    1       0       90       0    48       6b 00000000
     0   58776 136.056    2       0       80       1    40        0 00000000
     0   58788 136.083    1       0       80       0    48        0 00000000
     0   58800 136.111    1       0       90       0    42       6b 00000000
     0   58800 136.111    2       0       90       1    3e       6b 00000000
     0   58848 136.222    1       0       80       0    42        0 00000000
     0   58848 136.222    2       0       80       1    3e        0 00000000
     0   58860 136.250    1       0       90       0    47       6b 00000000
     0   58860 136.250    2       0       90       1    3b       6b 00000000
     0   58908 136.361    1       0       80       0    47        0 00000000
     0   58908 136.361    2       0       80       1    3b        0 00000000
     0   58920 136.389    1       0       90       0    40       6b 00000000
     0   58920 136.389    2       0       90       1    3c       6b 00000000
     0   58968 136.500    1       0       80       0    40        0 00000000
     0   58968 136.500    2       0       80       1    3c        0 00000000
     0   58980 136.528    1       0       90       0    45       6b 00000000
     0   58980 136.528    2       0       90       1    39       6b 00000000
     0   59028 136.639    1       0       80       0    45        0 00000000
     0   59028 136.639    2       0       80       1    39        0 00000000
     0   59040 136.667    1       0       90       0    3f       6b 00000000
     0   59040 136.667    2       0       90       1    3b       6b 00000000
     0   59085 136.771    1       0       80       0    3f        0 00000000
     0   59100 136.806    1       0       90       0    48       6b 00000000
     0   59148 136.917    1       0       80       0    48        0 00000000
     0   59160 136.945    1       0       90       0    47       6b 00000000
     0   59208 137.056    1       0       80       0    47        0 00000000
     0   59220 137.083    1       0       90       0    45       6b 00000000
     0   59232 137.111    2       0       80       1    3b        0 00000000
     0   59268 137.195    1       0       80       0    45        0 00000000
     0   59280 137.222    1       0       90       0    42       6b 00000000
     0   59328 137.333    1       0       80       0    42        0 00000000
     0   59340 137.361    1       0       90       0    48       6b 00000000
     0   59388 137.472    1       0       80       0    48        0 00000000
     0   59400 137.500    1       0       90       0    47       6b 00000000
     0   59448 137.611    1       0       80       0    47        0 00000000
     0   59460 137.639    1       0       90       0    45       6b 00000000
     0   59508 137.750    1       0       80       0    45        0 00000000
     0   59520 137.778    1       0       90       0    45       6b 00000000
     0   59568 137.889    1       0       80       0    45        0 00000000
     0   59580 137.917    1       0       90       0    48       6b 00000000
     0   59628 138.028    1       0       80       0    48        0 00000000
     0   59640 138.056    1       0       90       0    47       6b 00000000
     0   59688 138.167    1       0       80       0    47        0 00000000
     0   59700 138.195    1       0       90       0    45       6b 00000000
     0   59748 138.306    1       0       80       0    45        0 00000000
     0   59760 138.333    1       0       90       0    3b       6b 00000000
     0   59760 138.333    2       0       90       1    2f       6b 00000000
     0   59805 138.438    1       0       80       0    3b        0 00000000
     0   59820 138.472    1       0       90       0    45       6b 00000000
     0   59868 138.583    1       0       80       0    45        0 00000000
     0   59880 138.611    1       0       90       0    43       6b 00000000
     0   59928 138.722    1       0       80       0    43        0 00000000
     0   59940 138.750    1       0       90       0    42       6b 00000000
     0   59952 138.778    2       0       80       1    2f        0 00000000
     0   59988 138.861    1       0       80       0    42        0 00000000
     0   60000 138.889    1       0       90       0    3f       6b 00000000
     0   60048 139.000    1       0       80       0    3f        0 00000000
     0   60060 139.028    1       0       90       0    45       6b 00000000
     0   60108 139.139    1       0       80       0    45        0 00000000
     0   60120 139.167    1       0       90       0    43       6b 00000000
     0   60168 139.278    1       0       80       0    43        0 00000000
     0   60180 139.306    1       0       90       0    42       6b 00000000
     0   60228 139.417    1       0       80       0    42        0 00000000
     0   60240 139.445    1       0       90       0    42       6b 00000000
     0   60288 139.556    1       0       80       0    42        0 00000000
     0   60300 139.583    1       0       90       0    45       6b 00000000
     0   60348 139.695    1       0       80       0    45        0 00000000
     0   60360 139.722    1       0       90       0    43       6b 00000000
     0   60408 139.833    1       0       80       0    43        0 00000000
     0   60420 139.861    1       0       90       0    42       6b 00000000
     0   60468 139.972    1       0       80       0    42        0 00000000
     0   60480 140.000    1       0       90       0    39       6b 00000000
     0   60480 140.000    2       0       90       1    2f       6b 00000000
     0   60525 140.104    1       0       80       0    39        0 00000000
     0   60540 140.139    1       0       90       0    42       6b 00000000
     0   60588 140.250    1       0       80       0    42        0 00000000
     0   60600 140.278    1       0       90       0    40       6b 00000000
     0   60648 140.389    1       0       80       0    40        0 00000000
     0   60660 140.417    1       0       90       0    3f       6b 00000000
     0   60672 140.445    2       0       80       1    2f        0 00000000
     0   60708 140.528    1       0       80       0    3f        0 00000000
     0   60720 140.556    1       0       90       0    3c       6b 00000000
     0   60768 140.667    1       0       80       0    3c        0 00000000
     0   60780 140.695    1       0       90       0    42       6b 00000000
     0   60828 140.806    1       0       80       0    42        0 00000000
     0   60840 140.833    1       0       90       0    40       6b 00000000
     0   60888 140.945    1       0       80       0    40        0 00000000
     0   60900 140.972    1       0       90       0    3f       6b 00000000
     0   60948 141.083    1       0       80       0    3f        0 00000000
     0   60960 141.111    1       0       90       0    3f       6b 00000000
     0   61008 141.222    1       0       80       0    3f        0 00000000
     0   61020 141.250    1       0       90       0    42       6b 00000000
     0   61068 141.361    1       0       80       0    42        0 00000000
     0   61080 141.389    1       0       90       0    40       6b 00000000
     0   61128 141.500    1       0       80       0    40        0 00000000
     0   61140 141.528    1       0       90       0    3f       6b 00000000
     0   61188 141.639    1       0       80       0    3f        0 00000000
     0   61200 141.667    1       0       90       0    45       6b 00000000
     0   61248 141.778    1       0       80       0    45        0 00000000
     0   61260 141.806    1       0       90       0    42       6b 00000000
     0   61308 141.917    1       0       80       0    42        0 00000000
     0   61320 141.945    1       0       90       0    40       6b 00000000
     0   61320 141.945    2       0       90       1    2f       6b 00000000
     0   61368 142.056    1       0       80       0    40        0 00000000
     0   61380 142.083    1       0       90       0    3f       6b 00000000
     0   61410 142.153    2       0       80       1    2f        0 00000000
     0   61428 142.195    1       0       80       0    3f        0 00000000
     0   61440 142.222    1       0       90       0    48       6b 00000000
     0   61440 142.222    2       0       90       1    33       6b 00000000
     0   61488 142.333    1       0       80       0    48        0 00000000
     0   61500 142.361    1       0       90       0    42       6b 00000000
     0   61530 142.431    2       0       80       1    33        0 00000000
     0   61548 142.472    1       0       80       0    42        0 00000000
     0   61560 142.500    1       0       90       0    40       6b 00000000
     0   61560 142.500    2       0       90       1    36       6b 00000000
     0   61608 142.611    1       0       80       0    40        0 00000000
     0   61620 142.639    1       0       90       0    3f       6b 00000000
     0   61650 142.708    2       0       80       1    36        0 00000000
     0   61668 142.750    1       0       80       0    3f        0 00000000
     0   61680 142.778    1       0       90       0    47       6b 00000000
     0   61680 142.778    2       0       90       1    33       6b 00000000
     0   61728 142.889    1       0       80       0    47        0 00000000
     0   61740 142.917    1       0       90       0    45       6b 00000000
     0   61770 142.986    2       0       80       1    33        0 00000000
     0   61788 143.028    1       0       80       0    45        0 00000000
     0   61800 143.056    1       0       90       0    43       6b 00000000
     0   61800 143.056    2       0       90       1    2f       6b 00000000
     0   61848 143.167    1       0       80       0    43        0 00000000
     0   61860 143.195    1       0       90       0    42       6b 00000000
     0   61890 143.264    2       0       80       1    2f        0 00000000
     0   61908 143.306    1       0       80       0    42        0 00000000
     0   61920 143.333    1       0       90       0    44       6b 00000000
     0   61920 143.333    2       0       90       1    28       6b 00000000
     0   62016 143.556    1       0       80       0    44        0 00000000
     0   62040 143.611    1       0       90       0    47       6b 00000000
     0   62112 143.778    2       0       80       1    28        0 00000000
     0   62136 143.833    1       0       80       0    47        0 00000000
     0   62160 143.889    1       0       90       0    40       6b 00000000
     0   62256 144.111    1       0       80       0    40        0 00000000
     0   62280 144.167    1       0       90       0    4c       6b 00000000
     0   62280 144.167    2       0       90       1    34       6b 00000000
     0   62280 144.167    2       0       90       1    37       6b 00000000
     0   62370 144.375    2       0       80       1    37        0 00000000
     0   62376 144.389    1       0       80       0    4c        0 00000000
     0   62376 144.389    2       0       80       1    34        0 00000000
     0   62400 144.445    1       0       90       0    4a       6b 00000000
     0   62400 144.445    2       0       90       1    36       6b 00000000
     0   62400 144.445    2       0       90       1    39       6b 00000000
     0   62448 144.556    1       0       80       0    4a        0 00000000
     0   62460 144.583    1       0       90       0    47       6b 00000000
     0   62490 144.653    2       0       80       1    39        0 00000000
     0   62496 144.667    2       0       80       1    36        0 00000000
     0   62508 144.695    1       0       80       0    47        0 00000000
     0   62520 144.722    1       0       90       0    48       6b 00000000
     0   62520 144.722    2       0       90       1    32       6b 00000000
     0   62520 144.722    2       0       90       1    36       6b 00000000
     0   62568 144.833    1       0       80       0    48        0 00000000
     0   62580 144.861    1       0       90       0    45       6b 00000000
     0   62616 144.945    2       0       80       1    36        0 00000000
     0   62616 144.945    2       0       80       1    32        0 00000000
     0   62628 144.972    1       0       80       0    45        0 00000000
     0   62640 145.000    1       0       90       0    47       6b 00000000
     0   62640 145.000    2       0       90       1    37       6b 00000000
     0   62640 145.000    2       0       90       1    37       6b 00000000
     0   62688 145.111    1       0       80       0    47        0 00000000
     0   62700 145.139    1       0       90       0    42       6b 00000000
     0   62736 145.222    2       0       80       1    37        0 00000000
     0   62748 145.250    1       0       80       0    42        0 00000000
     0   62760 145.278    1       0       90       0    43       6b 00000000
     0   62760 145.278    2       0       90       1    2b       6b 00000000
     0   62808 145.389    1       0       80       0    43        0 00000000
     0   62820 145.417    1       0       90       0    3f       6b 00000000
     0   62832 145.445    2       0       80       1    37        0 00000000
     0   62850 145.486    2       0       80       1    2b        0 00000000
     0   62868 145.528    1       0       80       0    3f        0 00000000
     0   62880 145.556    1       0       90       0    40       6b 00000000
     0   62928 145.667    1       0       80       0    40        0 00000000
     0   62940 145.695    1       0       90       0    43       6b 00000000
     0   62988 145.806    1       0       80       0    43        0 00000000
     0   63000 145.833    1       0       90       0    48       6b 00000000
     0   63000 145.833    2       0       90       1    39       6b 00000000
     0   63000 145.833    2       0       90       1    40       6b 00000000
     0   63048 145.945    1       0       80       0    48        0 00000000
     0   63060 145.972    1       0       90       0    45       6b 00000000
     0   63090 146.042    2       0       80       1    39        0 00000000
     0   63096 146.056    2       0       80       1    40        0 00000000
     0   63108 146.083    1       0       80       0    45        0 00000000
     0   63120 146.111    1       0       90       0    47       6b 00000000
     0   63120 146.111    2       0       90       1    37       6b 00000000
     0   63120 146.111    2       0       90       1    40       6b 00000000
     0   63168 146.222    1       0       80       0    47        0 00000000
     0   63180 146.250    1       0       90       0    43       6b 00000000
     0   63210 146.320    2       0       80       1    37        0 00000000
     0   63216 146.333    2       0       80       1    40        0 00000000
     0   63228 146.361    1       0       80       0    43        0 00000000
     0   63240 146.389    1       0       90       0    45       6b 00000000
     0   63240 146.389    2       0       90       1    3f       6b 00000000
     0   63240 146.389    2       0       90       1    36       6b 00000000
     0   63288 146.500    1       0       80       0    45        0 00000000
     0   63300 146.528    1       0       90       0    42       6b 00000000
     0   63330 146.597    2       0       80       1    36        0 00000000
     0   63336 146.611    2       0       80       1    3f        0 00000000
     0   63348 146.639    1       0       80       0    42        0 00000000
     0   63360 146.667    1       0       90       0    43       6b 00000000
     0   63360 146.667    2       0       90       1    40       6b 00000000
     0   63360 146.667    2       0       90       1    34       6b 00000000
     0   63408 146.778    1       0       80       0    43        0 00000000
     0   63420 146.806    1       0       90       0    42       6b 00000000
     0   63456 146.889    2       0       80       1    40        0 00000000
     0   63468 146.917    1       0       80       0    42        0 00000000
     0   63480 146.945    1       0       90       0    43       6b 00000000
     0   63528 147.056    1       0       80       0    43        0 00000000
     0   63540 147.083    1       0       90       0    3f       6b 00000000
     0   63552 147.111    2       0       80       1    34        0 00000000
     0   63588 147.195    1       0       80       0    3f        0 00000000
     0   63600 147.222    1       0       90       0    40       6b 00000000
     0   63648 147.333    1       0       80       0    40        0 00000000
     0   63660 147.361    1       0       90       0    43       6b 00000000
     0   63708 147.472    1       0       80       0    43        0 00000000
     0   63720 147.500    1       0       90       0    47       6b 00000000
     0   63720 147.500    2       0       90       1    37       6b 00000000
     0   63720 147.500    2       0       90       1    40       6b 00000000
     0   63768 147.611    1       0       80       0    47        0 00000000
     0   63780 147.639    1       0       90       0    43       6b 00000000
     0   63810 147.708    2       0       80       1    37        0 00000000
     0   63816 147.722    2       0       80       1    40        0 00000000
     0   63828 147.750    1       0       80       0    43        0 00000000
     0   63840 147.778    1       0       90       0    45       6b 00000000
     0   63840 147.778    2       0       90       1    36       6b 00000000
     0   63840 147.778    2       0       90       1    3f       6b 00000000
     0   63888 147.889    1       0       80       0    45        0 00000000
     0   63900 147.917    1       0       90       0    42       6b 00000000
     0   63930 147.986    2       0       80       1    36        0 00000000
     0   63936 148.000    2       0       80       1    3f        0 00000000
     0   63948 148.028    1       0       80       0    42        0 00000000
     0   63960 148.056    1       0       90       0    43       6b 00000000
     0   63960 148.056    2       0       90       1    3b       6b 00000000
     0   63960 148.056    2       0       90       1    34       6b 00000000
     0   64008 148.167    1       0       80       0    43        0 00000000
     0   64020 148.195    1       0       90       0    40       6b 00000000
     0   64050 148.264    2       0       80       1    34        0 00000000
     0   64056 148.278    2       0       80       1    3b        0 00000000
     0   64068 148.306    1       0       80       0    40        0 00000000
     0   64080 148.333    1       0       90       0    42       6b 00000000
     0   64080 148.333    2       0       90       1    39       6b 00000000
     0   64080 148.333    2       0       90       1    33       6b 00000000
     0   64128 148.445    1       0       80       0    42        0 00000000
     0   64140 148.472    1       0       90       0    40       6b 00000000
     0   64176 148.556    2       0       80       1    33        0 00000000
     0   64188 148.583    1       0       80       0    40        0 00000000
     0   64200 148.611    1       0       90       0    42       6b 00000000
     0   64200 148.611    2       0       90       1    2f       6b 00000000
     0   64248 148.722    1       0       80       0    42        0 00000000
     0   64260 148.750    1       0       90       0    3f       6b 00000000
     0   64272 148.778    2       0       80       1    39        0 00000000
     0   64296 148.833    2       0       80       1    2f        0 00000000
     0   64308 148.861    1       0       80       0    3f        0 00000000
     0   64320 148.889    1       0       90       0    40       6b 00000000
     0   64320 148.889    2       0       90       1    37       6b 00000000
     0   64320 148.889    2       0       90       1    30       6b 00000000
     0   64368 149.000    1       0       80       0    40        0 00000000
     0   64380 149.028    1       0       90       0    3f       6b 00000000
     0   64416 149.111    2       0       80       1    30        0 00000000
     0   64416 149.111    2       0       80       1    37        0 00000000
     0   64428 149.139    1       0       80       0    3f        0 00000000
     0   64440 149.167    1       0       90       0    40       6b 00000000
     0   64440 149.167    2       0       90       1    36       6b 00000000
     0   64440 149.167    2       0       90       1    34       6b 00000000
     0   64440 149.167    2       0       90       1    2d       6b 00000000
     0   64488 149.278    1       0       80       0    40        0 00000000
     0   64500 149.306    1       0       90       0    48       6b 00000000
     0   64536 149.389    2       0       80       1    2d        0 00000000
     0   64536 149.389    2       0       80       1    34        0 00000000
     0   64536 149.389    2       0       80       1    36        0 00000000
     0   64548 149.417    1       0       80       0    48        0 00000000
     0   64560 149.445    1       0       90       0    47       6b 00000000
     0   64560 149.445    2       0       90       1    2f       6b 00000000
     0   64560 149.445    2       0       90       1    34       6b 00000000
     0   64560 149.445    2       0       90       1    37       6b 00000000
     0   64608 149.556    1       0       80       0    47        0 00000000
     0   64620 149.583    1       0       90       0    43       6b 00000000
     0   64656 149.667    2       0       80       1    37        0 00000000
     0   64656 149.667    2       0       80       1    34        0 00000000
     0   64656 149.667    2       0       80       1    2f        0 00000000
     0   64668 149.695    1       0       80       0    43        0 00000000
     0   64680 149.722    1       0       90       0    45       6b 00000000
     0   64680 149.722    2       0       90       1    2f       6b 00000000
     0   64680 149.722    2       0       90       1    33       6b 00000000
     0   64680 149.722    2       0       90       1    36       6b 00000000
     0   64728 149.833    1       0       80       0    45        0 00000000
     0   64740 149.861    1       0       90       0    42       6b 00000000
     0   64776 149.945    2       0       80       1    36        0 00000000
     0   64776 149.945    2       0       80       1    33        0 00000000
     0   64776 149.945    2       0       80       1    2f        0 00000000
     0   64788 149.972    1       0       80       0    42        0 00000000
     0   64800 150.000    1       0       90       0    43       6b 00000000
     0   64800 150.000    2       0       90       1    28       6b 00000000
     0   64800 150.000    2       0       90       1    34       6b 00000000
     0   64848 150.111    1       0       80       0    43        0 00000000
     0   64860 150.139    1       0       90       0    42       6b 00000000
     0   64896 150.222    2       0       80       1    34        0 00000000
     0   64896 150.222    2       0       80       1    28        0 00000000
     0   64908 150.250    1       0       80       0    42        0 00000000
     0   64920 150.278    1       0       90       0    40       6b 00000000
     0   64920 150.278    2       0       90       1    3b       6b 00000000
     0   64968 150.389    1       0       80       0    40        0 00000000
     0   64980 150.417    1       0       90       0    3f       6b 00000000
     0   65016 150.500    2       0       80       1    3b        0 00000000
     0   65028 150.528    1       0       80       0    3f        0 00000000
     0   65040 150.556    1       0       90       0    40       6b 00000000
     0   65040 150.556    2       0       90       1    34       6b 00000000
     0   65088 150.667    1       0       80       0    40        0 00000000
     0   65100 150.695    1       0       90       0    42       6b 00000000
     0   65136 150.778    2       0       80       1    34        0 00000000
     0   65148 150.806    1       0       80       0    42        0 00000000
     0   65160 150.833    1       0       90       0    43       6b 00000000
     0   65160 150.833    2       0       90       1    40       6b 00000000
     0   65208 150.945    1       0       80       0    43        0 00000000
     0   65220 150.972    1       0       90       0    48       6b 00000000
     0   65256 151.056    2       0       80       1    40        0 00000000
     0   65268 151.083    1       0       80       0    48        0 00000000
     0   65280 151.111    1       0       90       0    47       6b 00000000
     0   65280 151.111    2       0       90       1    3e       6b 00000000
     0   65328 151.222    1       0       80       0    47        0 00000000
     0   65328 151.222    2       0       80       1    3e        0 00000000
     0   65340 151.250    1       0       90       0    43       6b 00000000
     0   65340 151.250    2       0       90       1    3b       6b 00000000
     0   65388 151.361    1       0       80       0    43        0 00000000
     0   65388 151.361    2       0       80       1    3b        0 00000000
     0   65400 151.389    1       0       90       0    45       6b 00000000
     0   65400 151.389    2       0       90       1    3c       6b 00000000
     0   65448 151.500    1       0       80       0    45        0 00000000
     0   65448 151.500    2       0       80       1    3c        0 00000000
     0   65460 151.528    1       0       90       0    42       6b 00000000
     0   65460 151.528    2       0       90       1    39       6b 00000000
     0   65508 151.639    1       0       80       0    42        0 00000000
     0   65508 151.639    2       0       80       1    39        0 00000000
     0   65520 151.667    1       0       90       0    43       6b 00000000
     0   65520 151.667    2       0       90       1    3b       6b 00000000
     0   65568 151.778    1       0       80       0    43        0 00000000
     0   65568 151.778    2       0       80       1    3b        0 00000000
     0   65580 151.806    1       0       90       0    42       6b 00000000
     0   65580 151.806    2       0       90       1    39       6b 00000000
     0   65628 151.917    1       0       80       0    42        0 00000000
     0   65628 151.917    2       0       80       1    39        0 00000000
     0   65640 151.945    1       0       90       0    40       6b 00000000
     0   65640 151.945    2       0       90       1    37       6b 00000000
     0   65688 152.056    1       0       80       0    40        0 00000000
     0   65688 152.056    2       0       80       1    37        0 00000000
     0   65700 152.083    1       0       90       0    3f       6b 00000000
     0   65700 152.083    2       0       90       1    3b       6b 00000000
     0   65748 152.195    1       0       80       0    3f        0 00000000
     0   65748 152.195    2       0       80       1    3b        0 00000000
     0   65760 152.222    1       0       90       0    40       6b 00000000
     0   65760 152.222    2       0       90       1    34       6b 00000000
     0   65808 152.333    1       0       80       0    40        0 00000000
     0   65808 152.333    2       0       80       1    34        0 00000000
     0   65820 152.361    1       0       90       0    42       6b 00000000
     0   65820 152.361    2       0       90       1    37       6b 00000000
     0   65868 152.472    1       0       80       0    42        0 00000000
     0   65868 152.472    2       0       80       1    37        0 00000000
     0   65880 152.500    1       0       90       0    43       6b 00000000
     0   65880 152.500    2       0       90       1    3c       6b 00000000
     0   65928 152.611    1       0       80       0    43        0 00000000
     0   65928 152.611    2       0       80       1    3c        0 00000000
     0   65940 152.639    1       0       90       0    45       6b 00000000
     0   65940 152.639    2       0       90       1    39       6b 00000000
     0   65988 152.750    1       0       80       0    45        0 00000000
     0   65988 152.750    2       0       80       1    39        0 00000000
     0   66000 152.778    1       0       90       0    43       6b 00000000
     0   66000 152.778    2       0       90       1    3b       6b 00000000
     0   66048 152.889    1       0       80       0    43        0 00000000
     0   66048 152.889    2       0       80       1    3b        0 00000000
     0   66060 152.917    1       0       90       0    40       6b 00000000
     0   66060 152.917    2       0       90       1    37       6b 00000000
     0   66108 153.028    1       0       80       0    40        0 00000000
     0   66108 153.028    2       0       80       1    37        0 00000000
     0   66120 153.056    1       0       90       0    42       6b 00000000
     0   66120 153.056    2       0       90       1    39       6b 00000000
     0   66168 153.167    1       0       80       0    42        0 00000000
     0   66168 153.167    2       0       80       1    39        0 00000000
     0   66180 153.195    1       0       90       0    3f       6b 00000000
     0   66180 153.195    2       0       90       1    36       6b 00000000
     0   66228 153.306    1       0       80       0    3f        0 00000000
     0   66228 153.306    2       0       80       1    36        0 00000000
     0   66240 153.333    1       0       90       0    40       6b 00000000
     0   66240 153.333    2       0       90       1    37       6b 00000000
     0   66288 153.445    1       0       80       0    40        0 00000000
     0   66288 153.445    2       0       80       1    37        0 00000000
     0   66300 153.472    1       0       90       0    42       6b 00000000
     0   66300 153.472    2       0       90       1    36       6b 00000000
     0   66348 153.583    1       0       80       0    42        0 00000000
     0   66348 153.583    2       0       80       1    36        0 00000000
     0   66360 153.611    1       0       90       0    43       6b 00000000
     0   66360 153.611    2       0       90       1    34       6b 00000000
     0   66408 153.722    1       0       80       0    43        0 00000000
     0   66408 153.722    2       0       80       1    34        0 00000000
     0   66420 153.750    1       0       90       0    40       6b 00000000
     0   66420 153.750    2       0       90       1    37       6b 00000000
     0   66468 153.861    1       0       80       0    40        0 00000000
     0   66468 153.861    2       0       80       1    37        0 00000000
     0   66480 153.889    1       0       90       0    3f       6b 00000000
     0   66480 153.889    2       0       90       1    2f       6b 00000000
     0   66528 154.000    1       0       80       0    3f        0 00000000
     0   66528 154.000    2       0       80       1    2f        0 00000000
     0   66540 154.028    1       0       90       0    40       6b 00000000
     0   66540 154.028    2       0       90       1    34       6b 00000000
     0   66588 154.139    1       0       80       0    40        0 00000000
     0   66588 154.139    2       0       80       1    34        0 00000000
     0   66600 154.167    1       0       90       0    43       6b 00000000
     0   66600 154.167    2       0       90       1    3b       6b 00000000
     0   66648 154.278    1       0       80       0    43        0 00000000
     0   66648 154.278    2       0       80       1    3b        0 00000000
     0   66660 154.306    1       0       90       0    40       6b 00000000
     0   66660 154.306    2       0       90       1    37       6b 00000000
     0   66708 154.417    1       0       80       0    40        0 00000000
     0   66708 154.417    2       0       80       1    37        0 00000000
     0   66720 154.445    1       0       90       0    42       6b 00000000
     0   66720 154.445    2       0       90       1    39       6b 00000000
     0   66768 154.556    1       0       80       0    42        0 00000000
     0   66768 154.556    2       0       80       1    39        0 00000000
     0   66780 154.583    1       0       90       0    3f       6b 00000000
     0   66780 154.583    2       0       90       1    36       6b 00000000
     0   66828 154.695    1       0       80       0    3f        0 00000000
     0   66828 154.695    2       0       80       1    36        0 00000000
     0   66840 154.722    1       0       90       0    40       6b 00000000
     0   66840 154.722    2       0       90       1    37       6b 00000000
     0   66888 154.833    1       0       80       0    40        0 00000000
     0   66888 154.833    2       0       80       1    37        0 00000000
     0   66900 154.861    1       0       90       0    3d       6b 00000000
     0   66900 154.861    2       0       90       1    34       6b 00000000
     0   66948 154.972    1       0       80       0    3d        0 00000000
     0   66948 154.972    2       0       80       1    34        0 00000000
     0   66960 155.000    1       0       90       0    3f       6b 00000000
     0   66960 155.000    2       0       90       1    36       6b 00000000
     0   67008 155.111    1       0       80       0    3f        0 00000000
     0   67008 155.111    2       0       80       1    36        0 00000000
     0   67020 155.139    1       0       90       0    48       6b 00000000
     0   67020 155.139    2       0       90       1    34       6b 00000000
     0   67068 155.250    1       0       80       0    48        0 00000000
     0   67068 155.250    2       0       80       1    34        0 00000000
     0   67080 155.278    1       0       90       0    47       6b 00000000
     0   67080 155.278    2       0       90       1    36       6b 00000000
     0   67128 155.389    1       0       80       0    47        0 00000000
     0   67128 155.389    2       0       80       1    36        0 00000000
     0   67140 155.417    1       0       90       0    45       6b 00000000
     0   67140 155.417    2       0       90       1    33       6b 00000000
     0   67188 155.528    1       0       80       0    45        0 00000000
     0   67188 155.528    2       0       80       1    33        0 00000000
     0   67200 155.556    1       0       90       0    43       6b 00000000
     0   67200 155.556    2       0       90       1    34       6b 00000000
     0   67248 155.667    1       0       80       0    43        0 00000000
     0   67260 155.695    1       0       90       0    45       6b 00000000
     0   67296 155.778    2       0       80       1    34        0 00000000
     0   67308 155.806    1       0       80       0    45        0 00000000
     0   67320 155.833    1       0       90       0    47       6b 00000000
     0   67320 155.833    2       0       90       1    39       6b 00000000
     0   67368 155.945    1       0       80       0    47        0 00000000
     0   67380 155.972    1       0       90       0    48       6b 00000000
     0   67410 156.042    2       0       80       1    39        0 00000000
     0   67428 156.083    1       0       80       0    48        0 00000000
     0   67440 156.111    1       0       90       0    43       6b 00000000
     0   67440 156.111    1       0       90       0    3f       6b 00000000
     0   67440 156.111    2       0       90       1    3b       6b 00000000
     0   67469 156.178    1       0       80       0    43        0 00000000
     0   67470 156.181    1       0       90       0    42       6b 00000000
     0   67499 156.248    1       0       80       0    42        0 00000000
     0   67500 156.250    1       0       90       0    43       6b 00000000
     0   67529 156.317    1       0       80       0    43        0 00000000
     0   67530 156.320    1       0       90       0    42       6b 00000000
     0   67530 156.320    2       0       80       1    3b        0 00000000
     0   67560 156.389    2       0       90       1    2f       6b 00000000
     0   67587 156.452    1       0       80       0    42        0 00000000
     0   67620 156.528    1       0       90       0    40       6b 00000000
     0   67632 156.556    1       0       80       0    3f        0 00000000
     0   67650 156.597    2       0       80       1    2f        0 00000000
     0   67668 156.639    1       0       80       0    40        0 00000000
     0   67680 156.667    1       0       90       0    40       6b 00000000
